customer_id,recency,frequency,monetary,avg_order_value,avg_quantity,discount_rate,cluster_name
13895,20,4,2593.07,21.975169491525424,11.567796610169491,0.0,Champions
13897,49,1,311.16,18.303529411764707,11.764705882352942,0.0,Low Value Customers
13898,325,1,155.93,12.994166666666668,11.083333333333334,0.0,Low Value Customers
13899,15,2,388.52,20.448421052631577,8.210526315789474,0.0,Low Value Customers
13900,182,3,740.95,17.23139534883721,10.0,0.0,Low Value Customers
13901,71,5,2867.2,19.242953020134227,11.671140939597317,0.0,Champions
13904,36,2,332.64,12.793846153846154,12.76923076923077,0.0,Low Value Customers
13908,79,4,2319.55,19.169834710743803,12.206611570247937,0.0,Champions
13911,56,9,2580.91,17.43858108108108,18.4527027027027,0.0,Champions
13914,3,2,626.45,18.98333333333333,11.515151515151516,0.0,Champions
13917,49,2,272.04,15.113333333333337,12.666666666666666,0.0,Low Value Customers
13918,49,2,1212.84,40.428,38.0,0.0,Sleeping Giants
13919,52,2,348.81,13.41576923076923,18.153846153846157,0.0,Low Value Customers
13922,351,1,172.25,24.607142857142858,13.285714285714286,0.0,Low Value Customers
13923,53,1,351.13,17.5565,9.25,0.0,Low Value Customers
13924,1,6,1838.85,15.716666666666663,13.461538461538462,0.0,Champions
13925,35,4,678.25,16.54268292682927,8.073170731707316,0.0,Champions
13926,22,1,223.85,20.35,9.454545454545457,0.0,Low Value Customers
13927,74,1,348.99,16.61857142857143,10.19047619047619,0.0,Low Value Customers
13928,10,4,464.57,17.206296296296298,4.777777777777778,0.0,Champions
13929,168,2,842.65,93.62777777777778,15.88888888888889,0.0,Sleeping Giants
13930,57,2,337.34,19.843529411764703,16.11764705882353,0.0,Low Value Customers
13931,85,2,1237.53,21.33672413793104,12.5,0.0,Low Value Customers
13932,294,1,307.4,19.2125,4.5,0.0,Low Value Customers
13933,108,2,608.79,26.46913043478261,8.91304347826087,0.0,Low Value Customers
13934,263,1,922.1,29.74516129032258,12.580645161290322,0.0,Low Value Customers
13936,170,1,376.58,14.483846153846152,12.692307692307692,0.0,Low Value Customers
13937,168,1,158.85,17.65,13.666666666666666,0.0,Low Value Customers
13938,34,1,71.66,10.237142857142857,10.0,0.0,Low Value Customers
13939,22,3,568.55,12.634444444444444,18.822222222222223,0.0,Low Value Customers
13940,16,4,839.14,17.12530612244898,10.53061224489796,0.0,Champions
13941,21,5,5112.96,113.62133333333334,52.53333333333333,0.0,Sleeping Giants
13946,78,3,561.57,51.05181818181818,40.27272727272727,0.0,Sleeping Giants
13947,64,1,90.6,18.12,8.8,0.0,Low Value Customers
13948,360,1,102.0,34.0,13.333333333333334,0.0,Low Value Customers
13949,2,6,2427.32,15.170749999999998,15.4625,0.0,Champions
13950,10,4,745.06,21.28742857142857,9.228571428571428,0.0,Champions
13951,175,3,674.45,17.293589743589745,11.76923076923077,0.0,Low Value Customers
13952,210,2,3251.07,23.90492647058824,10.514705882352942,0.0,Low Value Customers
13953,6,7,3515.68,175.784,136.2,0.0,Sleeping Giants
13954,1,2,439.92,17.5968,6.0,0.0,Champions
13955,153,2,322.96,9.786666666666664,4.666666666666667,0.0,Low Value Customers
13956,4,5,1019.27,6.933809523809524,3.306122448979592,0.0,Champions
13959,78,3,594.04,6.600444444444444,3.9444444444444446,0.0,Low Value Customers
13960,20,2,230.22,19.185,11.833333333333334,0.0,Low Value Customers
13962,21,2,169.54999999999998,15.413636363636362,7.909090909090909,0.0,Low Value Customers
13963,307,4,664.54,18.986857142857144,13.142857142857142,0.0,Low Value Customers
13967,145,1,80.7,40.35,21.0,0.0,Low Value Customers
13969,6,18,9024.17,14.578626817447496,7.315024232633279,0.0,Champions
13971,8,8,2758.26,18.51181208053691,12.375838926174495,0.0,Champions
13972,70,2,190.25,12.683333333333334,12.466666666666669,0.0,Low Value Customers
13973,286,1,264.7,24.063636363636363,9.909090909090908,0.0,Low Value Customers
13974,48,1,413.59,14.771071428571428,8.892857142857142,0.0,Low Value Customers
13975,30,6,2461.24,7.480972644376899,5.1580547112462005,0.0,Champions
13976,206,1,357.98,35.798,15.4,0.0,Low Value Customers
13978,14,2,196.79,13.119333333333334,21.0,0.0,Low Value Customers
13979,72,1,869.87,16.108703703703704,11.833333333333334,0.0,Low Value Customers
13980,59,1,200.14,18.19454545454545,15.636363636363637,0.0,Low Value Customers
13982,38,4,1871.81,16.863153153153153,10.234234234234236,0.0,Champions
13983,29,12,2603.43,24.3311214953271,11.05607476635514,0.0,Champions
13984,26,5,920.51,57.531875,42.4375,0.0,Sleeping Giants
13985,3,15,7060.13,20.2295988538682,9.87106017191977,0.0,Champions
13986,16,1,320.46,24.650769230769228,33.07692307692308,0.0,Low Value Customers
13988,19,6,4147.96,17.726324786324785,13.008547008547009,0.0,Champions
13989,65,2,1266.08,30.88,32.02439024390244,0.0,Sleeping Giants
13990,212,1,311.3,19.45625,11.875,0.0,Low Value Customers
13991,11,6,851.88,10.517037037037037,12.271604938271604,0.0,Champions
13992,29,1,76.8,15.36,12.8,0.0,Low Value Customers
13993,31,9,3466.36,28.647603305785125,7.43801652892562,0.0,Champions
13994,3,6,2274.14,15.36581081081081,6.297297297297297,0.0,Champions
13995,14,5,1393.69,16.205697674418605,10.22093023255814,0.0,Champions
13999,9,12,3901.81,18.758701923076924,10.783653846153848,0.0,Champions
14000,205,1,635.66,42.37733333333333,47.333333333333336,0.0,Sleeping Giants
14001,45,3,2043.08,52.38666666666666,24.666666666666668,0.0,Sleeping Giants
14002,133,2,529.73,11.270851063829788,18.659574468085108,0.0,Low Value Customers
14004,42,7,4582.64,26.799064327485382,15.602339181286547,0.0,Champions
14005,9,5,2874.72,34.22285714285714,29.5,0.0,Champions
14006,115,3,962.19,32.073,21.366666666666667,0.0,Sleeping Giants
14009,197,2,695.61,16.562142857142856,8.69047619047619,0.0,Low Value Customers
14012,277,1,328.8,29.89090909090909,14.545454545454543,0.0,Low Value Customers
14013,109,3,473.02,13.91235294117647,13.588235294117649,0.0,Low Value Customers
14014,76,1,505.18,12.953333333333331,27.58974358974359,0.0,Low Value Customers
14015,52,1,917.34,45.867,18.9,0.0,Sleeping Giants
14016,153,4,4291.21,26.8200625,13.275,0.0,Champions
14019,46,3,1421.61,21.53954545454545,15.712121212121213,0.0,Champions
14020,16,2,642.8,16.48205128205128,11.307692307692308,0.0,Low Value Customers
14021,154,3,631.9,28.722727272727276,8.727272727272727,0.0,Low Value Customers
14022,224,1,440.0,15.714285714285714,17.392857142857142,0.0,Low Value Customers
14023,6,2,584.0699999999999,18.840967741935483,11.129032258064516,0.0,Champions
14024,121,2,327.7,20.48125,9.375,0.0,Low Value Customers
14027,60,1,104.82,17.47,10.333333333333334,0.0,Low Value Customers
14029,62,2,467.66,31.177333333333333,13.2,0.0,Low Value Customers
14030,17,8,2358.84,9.747272727272728,6.107438016528926,0.0,Champions
14031,6,20,17286.86,68.87195219123507,23.05577689243028,0.0039840637450199,Champions
14032,1,11,2975.59,20.80832167832168,14.20979020979021,0.0,Champions
14034,21,3,648.89,7.545232558139535,4.883720930232558,0.0,Low Value Customers
14035,28,5,1428.02,21.636666666666667,11.196969696969695,0.0,Champions
14036,284,1,626.65,16.49078947368421,7.052631578947368,0.0,Low Value Customers
14037,175,2,147.2,5.257142857142857,1.6428571428571428,0.0,Low Value Customers
14038,77,3,1560.38,16.960652173913044,10.48913043478261,0.0,Low Value Customers
14039,32,1,152.2,25.366666666666664,15.333333333333334,0.0,Low Value Customers
14040,40,12,3560.32,15.547248908296943,6.74235807860262,0.0,Champions
14041,265,1,141.41,6.733809523809524,4.476190476190476,0.0,Low Value Customers
14044,26,4,646.42,3.1379611650485435,1.4757281553398058,0.0,Low Value Customers
14045,108,4,1659.75,276.625,89.16666666666667,0.0,Sleeping Giants
14046,283,1,151.59,11.660769230769231,34.07692307692308,0.0,Low Value Customers
14047,8,5,1308.61,40.8940625,11.90625,0.0,Champions
14048,276,1,409.93,4.822705882352941,3.388235294117647,0.0,Low Value Customers
14049,16,4,5578.72,11.670962343096235,7.96652719665272,0.0,Champions
14050,31,2,746.36,13.821481481481484,12.75925925925926,0.0,Low Value Customers
14051,0,23,15610.39,74.33519047619048,17.885714285714286,0.0,Champions
14052,19,1,225.36,4.024285714285715,1.5892857142857142,0.0,Low Value Customers
14053,123,2,260.25,65.0625,53.75,0.0,Sleeping Giants
14054,64,1,92.46,15.410000000000002,10.333333333333334,0.0,Low Value Customers
14055,105,1,725.64,72.564,21.6,0.0,Sleeping Giants
14056,0,23,8152.71,7.493299632352941,3.9080882352941178,0.0,Champions
14057,23,17,6211.66,21.949328621908126,17.219081272084807,0.0,Champions
14059,266,1,183.6,22.95,16.0,0.0,Low Value Customers
14060,4,19,6140.42,30.39811881188119,26.663366336633665,0.0,Champions
14062,9,12,10464.85,94.27792792792792,50.387387387387385,0.0,Sleeping Giants
14064,28,5,1334.34,17.329090909090908,23.01298701298701,0.0,Champions
14066,266,1,152.55,21.792857142857144,6.428571428571429,0.0,Low Value Customers
14067,63,2,374.7,7.2057692307692305,6.9423076923076925,0.0,Low Value Customers
14068,319,1,265.85,11.077083333333334,3.0416666666666665,0.0,Low Value Customers
14071,3,8,1422.75,4.432242990654205,2.9781931464174454,0.0,Champions
14073,20,1,151.04,11.618461538461538,10.0,0.0,Low Value Customers
14075,4,3,942.26,21.913023255813957,17.53488372093023,0.0,Champions
14076,128,1,118.67,2.6970454545454547,1.7954545454545454,0.0,Low Value Customers
14077,40,5,499.42,11.89095238095238,6.380952380952381,0.0,Low Value Customers
14078,101,6,1049.37,16.14415384615385,4.769230769230769,0.0,Champions
14079,124,1,375.1,31.258333333333336,25.08333333333333,0.0,Low Value Customers
14080,32,1,45.6,11.4,12.0,0.0,Low Value Customers
14081,266,2,921.62,6.144133333333333,3.9466666666666663,0.0,Low Value Customers
14082,364,1,182.25,6.2844827586206895,3.793103448275862,0.0,Low Value Customers
14083,3,9,1002.9,5.666101694915255,3.983050847457627,0.0,Champions
14085,1,18,4421.29,9.868950892857145,7.091517857142857,0.0,Champions
14087,2,1,191.47,2.8157352941176472,3.676470588235294,0.0,Low Value Customers
14088,9,13,50491.81,85.7246349745331,21.502546689303905,0.0,Champions
14089,56,1,158.75,12.211538461538462,10.23076923076923,0.0,Low Value Customers
14090,324,1,76.32,76.32,72.0,0.0,Sleeping Giants
14092,7,14,4076.91,19.050981308411213,9.654205607476635,0.0,Champions
14093,11,1,433.86,4.3386000000000005,3.91,0.0,Low Value Customers
14096,3,17,53258.43,10.453077526987242,3.206280667320903,0.0,Champions
14098,36,1,147.35,7.016666666666667,4.9523809523809526,0.0,Low Value Customers
14099,15,11,3104.17,12.41668,8.716,0.0,Champions
14100,137,1,191.95,7.678,2.52,0.0,Low Value Customers
14101,73,6,5976.79,170.76542857142857,198.3428571428572,0.0,Sleeping Giants
14102,4,5,1105.88,19.06689655172413,13.258620689655173,0.0,Champions
14104,154,2,216.21,10.295714285714286,3.4285714285714284,0.0,Low Value Customers
14105,84,1,1266.23,17.111216216216217,10.81081081081081,0.0,Low Value Customers
14107,51,7,2703.23,21.977479674796747,14.577235772357724,0.0,Champions
14108,30,2,597.91,17.585588235294118,11.205882352941176,0.0,Low Value Customers
14109,22,1,144.2,16.022222222222222,9.77777777777778,0.0,Low Value Customers
14110,3,12,5683.15,36.66548387096774,15.774193548387096,0.0,Champions
14111,13,4,692.85,69.285,45.8,0.0,Sleeping Giants
14112,22,7,2915.15,18.2196875,10.31875,0.0,Champions
14113,3,4,1840.42,54.13,21.91176470588235,0.0,Champions
14114,273,2,386.53,25.768666666666665,6.733333333333333,0.0,Low Value Customers
14116,19,5,1382.74,19.204722222222223,9.819444444444445,0.0,Champions
14117,143,1,90.0,30.0,24.0,0.0,Low Value Customers
14121,3,4,2780.15,17.485220125786164,13.09433962264151,0.0,Champions
14124,83,1,419.58,83.916,323.6,0.0,Sleeping Giants
14125,10,3,2720.63,16.38933734939759,9.80722891566265,0.0,Champions
14126,7,3,706.13,47.07533333333333,33.86666666666667,0.0,Sleeping Giants
14127,122,3,709.71,16.129772727272726,7.295454545454546,0.0,Low Value Customers
14128,60,2,637.5,13.858695652173912,12.26086956521739,0.0,Low Value Customers
14129,1,5,1123.86,21.612692307692303,11.384615384615383,0.0,Champions
14130,318,1,480.91,7.286515151515151,3.893939393939394,0.0,Low Value Customers
14132,1,11,3586.03,17.930149999999998,16.84,0.0,Champions
14133,129,3,605.64,21.63,12.428571428571429,0.0,Low Value Customers
14135,1,15,4690.31,35.00231343283583,28.73134328358209,0.0,Champions
14138,1,2,965.88,20.997391304347826,13.043478260869565,0.0,Champions
14139,45,1,415.82,15.993076923076924,19.615384615384617,0.0,Low Value Customers
14140,3,2,935.05,14.16742424242424,12.287878787878787,0.0,Champions
14141,2,4,915.13,22.87825,8.875,0.0,Champions
14142,372,1,311.81,14.17318181818182,14.227272727272728,0.0,Low Value Customers
14143,133,1,115.8,16.54285714285714,4.285714285714286,0.0,Low Value Customers
14145,46,4,3742.2,340.2,68.72727272727273,0.0,Sleeping Giants
14146,8,5,4191.0,19.957142857142856,11.604761904761904,0.0,Champions
14147,48,2,483.4,96.68,21.6,0.0,Sleeping Giants
14148,233,1,157.2,52.4,5.333333333333333,0.0,Low Value Customers
14149,212,1,446.62,15.950714285714286,7.785714285714286,0.0,Low Value Customers
14150,35,2,658.64,25.33230769230769,19.07692307692308,0.0,Low Value Customers
14152,74,2,621.29,12.67938775510204,14.510204081632653,0.0,Low Value Customers
14154,238,2,1345.62,25.87730769230769,8.942307692307692,0.0,Low Value Customers
14155,265,1,118.75,19.791666666666668,4.166666666666667,0.0,Low Value Customers
14156,9,54,116560.08,84.34159189580319,41.79088277858177,0.0,Champions
14157,19,2,424.89,9.236739130434785,5.891304347826087,0.0,Low Value Customers
14158,39,1,507.66,12.381951219512194,19.04878048780488,0.0,Low Value Customers
14159,19,11,4627.98,3.94206132879046,3.701022146507666,0.0,Champions
14161,215,3,1097.62,10.55403846153846,4.326923076923077,0.0,Low Value Customers
14162,173,2,289.36,11.5744,5.68,0.0,Low Value Customers
14163,86,4,2445.91,47.036730769230765,17.173076923076923,0.0,Sleeping Giants
14164,70,2,1631.77,56.26793103448276,35.62068965517241,0.0,Sleeping Giants
14165,275,1,120.44,5.0183333333333335,2.208333333333333,0.0,Low Value Customers
14167,38,4,562.59,11.2518,2.94,0.0,Low Value Customers
14171,97,1,363.79,6.272241379310345,2.8793103448275863,0.0,Low Value Customers
14173,10,4,450.84,15.546206896551723,5.172413793103448,0.0,Champions
14174,32,1,134.46,5.171538461538462,3.615384615384616,0.0,Low Value Customers
14175,50,3,3222.3,21.626174496644296,10.167785234899329,0.0,Champions
14176,296,4,576.9,18.60967741935484,6.741935483870968,0.0,Low Value Customers
14177,84,4,549.46,13.401463414634147,4.975609756097561,0.0,Low Value Customers
14178,8,7,1580.26,5.000822784810127,4.7215189873417724,0.0,Champions
14179,40,2,701.57,4.46859872611465,2.031847133757962,0.0,Low Value Customers
14180,10,25,4748.52,19.7855,2.995833333333333,0.0,Champions
14184,66,1,452.89,18.870416666666667,5.291666666666667,0.0,Low Value Customers
14185,330,1,197.65,65.88333333333334,2.0,0.0,Low Value Customers
14188,8,6,2054.36,31.605538461538465,17.876923076923077,0.0,Champions
14189,1,15,4654.08,17.56256603773585,14.856603773584906,0.0,Champions
14191,1,13,4684.76,18.08787644787645,14.13899613899614,0.0,Champions
14193,67,2,853.39,20.318809523809524,10.595238095238097,0.0,Low Value Customers
14194,4,21,11349.52,19.601934369602763,10.08635578583765,0.0,Champions
14195,201,2,1012.0,144.57142857142858,108.57142857142856,0.0,Sleeping Giants
14196,106,1,335.52,55.92,23.666666666666668,0.0,Sleeping Giants
14198,3,4,701.4,17.984615384615385,7.435897435897436,0.0,Champions
14199,217,1,185.4,92.7,14.0,0.0,Low Value Customers
14201,59,7,747.4399999999999,20.20108108108108,15.945945945945946,0.0,Champions
14204,1,1,150.61,3.861794871794872,1.8461538461538465,0.0,Low Value Customers
14205,10,2,466.7,19.445833333333333,8.5,0.0,Low Value Customers
14206,238,1,328.16,16.407999999999998,13.8,0.0,Low Value Customers
14208,94,1,151.74,15.174,11.4,0.0,Low Value Customers
14209,10,6,2073.43,23.83252873563218,7.942528735632184,0.0,Champions
14210,90,6,1905.84,18.68470588235294,7.450980392156863,0.0,Champions
14211,52,9,2241.1,20.009821428571428,11.089285714285714,0.0,Champions
14212,89,1,1070.48,118.94222222222224,128.0,0.0,Sleeping Giants
14214,30,5,1004.38,14.990746268656716,11.208955223880595,0.0,Champions
14215,11,6,1789.72,16.57148148148148,12.574074074074074,0.0,Champions
14216,2,4,1839.3,31.17457627118644,10.067796610169491,0.0,Champions
14217,1,17,2004.98,20.0498,6.89,0.0,Champions
14218,42,1,169.48,14.123333333333331,13.333333333333334,0.0,Low Value Customers
14219,3,1,89.94,12.848571428571429,11.142857142857142,0.0,Low Value Customers
14220,246,2,632.4,30.114285714285717,12.952380952380953,0.0,Low Value Customers
14221,41,9,3432.8,17.78652849740933,11.352331606217616,0.0,Champions
14222,176,1,683.17,16.662682926829266,14.804878048780488,0.0,Low Value Customers
14223,91,3,991.13,16.518833333333333,9.75,0.0,Low Value Customers
14224,109,4,1009.73,8.93566371681416,4.274336283185841,0.0,Low Value Customers
14226,28,5,2214.79,33.55742424242424,19.63636363636364,0.0,Champions
14227,25,10,3350.96,19.148342857142858,10.4,0.0,Champions
14229,51,3,1547.2,38.68,15.25,0.0,Champions
14231,178,3,925.71,18.5142,8.18,0.0,Low Value Customers
14232,31,5,2048.07,17.80930434782609,16.878260869565217,0.0,Champions
14233,43,4,1462.72,41.792,19.428571428571427,0.0,Sleeping Giants
14234,21,4,754.12,5.130068027210885,6.469387755102041,0.0,Champions
14235,9,5,3144.86,39.80835443037975,24.79746835443038,0.0,Champions
14236,80,2,490.86,32.724000000000004,20.666666666666668,0.0,Low Value Customers
14237,372,1,161.0,17.88888888888889,4.222222222222222,0.0,Low Value Customers
14238,325,1,146.85,18.35625,13.875,0.0,Low Value Customers
14239,42,11,2380.85,21.257589285714285,8.866071428571429,0.0,Champions
14240,29,2,890.34,21.19857142857143,9.952380952380953,0.0,Low Value Customers
14241,183,1,213.7,21.37,14.6,0.0,Low Value Customers
14242,234,2,280.55,17.534375,7.6875,0.0,Low Value Customers
14243,8,10,2588.77,18.360070921985816,8.659574468085106,0.0,Champions
14245,175,2,1693.45,15.680092592592594,9.037037037037036,0.0,Low Value Customers
14246,110,3,1474.06,19.65413333333333,10.72,0.0,Low Value Customers
14247,277,1,136.77,6.838500000000001,2.35,0.0,Low Value Customers
14248,317,1,302.58,37.8225,12.75,0.0,Low Value Customers
14250,6,3,1904.05,17.153603603603603,10.81081081081081,0.0,Champions
14251,1,5,2879.7,36.919230769230765,21.46153846153846,0.0,Champions
14256,253,2,969.06,18.284150943396224,7.811320754716981,0.0,Low Value Customers
14257,50,5,3099.72,29.24264150943396,15.867924528301886,0.0,Champions
14258,8,9,12669.98,114.14396396396396,63.96396396396396,0.0,Sleeping Giants
14259,141,1,120.0,24.0,13.6,0.0,Low Value Customers
14261,50,2,1163.45,22.37403846153846,7.8076923076923075,0.0,Low Value Customers
14262,7,8,2618.23,18.3093006993007,11.503496503496503,0.0,Champions
14264,154,2,333.97,19.64529411764706,4.117647058823529,0.0,Low Value Customers
14265,108,2,530.18,17.10258064516129,10.64516129032258,0.0,Low Value Customers
14267,150,3,1516.24,27.568,9.636363636363637,0.0,Low Value Customers
14270,331,1,492.65,16.98793103448276,6.793103448275862,0.0,Low Value Customers
14271,225,1,112.32,11.232,8.8,0.0,Low Value Customers
14272,73,2,437.96,13.271515151515151,18.151515151515152,0.0,Low Value Customers
14273,50,4,559.97,19.309310344827587,9.10344827586207,0.0,Low Value Customers
14276,87,3,1119.74,17.4959375,11.625,0.0,Low Value Customers
14277,14,3,4152.0,18.78733031674208,8.93212669683258,0.0,Champions
14280,196,1,134.04,16.755,6.5,0.0,Low Value Customers
14282,2,15,3701.44,24.03532467532468,17.246753246753247,0.0,Champions
14284,30,2,595.25,18.6015625,5.03125,0.0,Low Value Customers
14285,20,4,1910.01,70.74111111111111,20.03703703703704,0.0,Sleeping Giants
14286,23,3,4628.75,16.53125,15.492857142857142,0.0,Champions
14287,7,3,176.63,19.625555555555557,29.0,0.0,Low Value Customers
14288,211,1,426.6,26.6625,11.75,0.0,Low Value Customers
14289,8,6,911.26,19.388510638297877,6.212765957446808,0.0,Champions
14290,10,5,2314.65,22.917326732673267,9.05940594059406,0.0,Champions
14291,1,11,3883.25,16.385021097046412,11.59915611814346,0.0,Champions
14292,7,9,4871.93,48.7193,16.63,0.0,Champions
14293,2,4,1046.56,17.15672131147541,11.62295081967213,0.0,Champions
14295,39,1,166.2,33.239999999999995,16.8,0.0,Low Value Customers
14297,17,4,1305.33,21.053709677419352,13.951612903225806,0.0,Champions
14298,2,44,51527.3,31.476664630421503,35.640195479535734,0.0,Champions
14299,7,9,3965.62,27.73160839160839,15.027972027972028,0.0,Champions
14300,18,1,43.2,14.4,10.666666666666666,0.0,Low Value Customers
14301,107,1,640.14,49.24153846153846,46.61538461538461,0.0,Sleeping Giants
14304,222,1,383.45,22.555882352941172,8.176470588235293,0.0,Low Value Customers
14305,70,3,1858.96,17.70438095238095,10.371428571428572,0.0,Champions
14306,50,2,2093.32,63.4339393939394,32.57575757575758,0.0,Sleeping Giants
14307,88,6,2995.72,16.642888888888887,11.433333333333334,0.0,Champions
14309,7,9,2352.53,20.10709401709402,13.957264957264956,0.0,Champions
14311,224,1,310.26,15.513,7.3,0.0,Low Value Customers
14312,46,6,1611.59,18.524022988505745,11.632183908045976,0.0,Champions
14314,106,1,120.0,15.0,37.0,0.0,Low Value Customers
14315,20,6,2481.13,24.565643564356435,10.108910891089108,0.0,Champions
14317,64,1,508.58,21.19083333333333,10.625,0.0,Low Value Customers
14320,206,2,477.79,15.41258064516129,10.483870967741936,0.0,Low Value Customers
14321,10,5,1530.75,12.445121951219512,19.5609756097561,0.0,Champions
14323,114,2,605.06,16.807222222222222,9.72222222222222,0.0,Low Value Customers
14326,234,1,183.85,22.98125,12.875,0.0,Low Value Customers
14327,162,1,311.65,25.97083333333333,11.583333333333334,0.0,Low Value Customers
14329,8,7,4975.24,19.28387596899225,11.965116279069768,0.0,Champions
14331,123,2,462.66,16.523571428571426,9.0,0.0,Low Value Customers
14332,22,3,840.21,33.6084,18.52,0.0,Champions
14333,63,1,415.2,27.68,3.8666666666666663,0.0,Low Value Customers
14334,16,8,2552.21,15.754382716049385,10.685185185185183,0.0,Champions
14335,15,2,454.86,7.581,6.25,0.0,Low Value Customers
14336,16,4,1614.91,17.943444444444445,19.544444444444444,0.0,Champions
14338,157,2,588.22,18.97483870967742,10.806451612903226,0.0,Low Value Customers
14339,234,1,309.52,22.108571428571427,12.0,0.0,Low Value Customers
14340,218,1,134.7,22.45,9.666666666666666,0.0,Low Value Customers
14341,44,8,2166.98,16.92953125,10.9140625,0.0,Champions
14342,20,4,668.56,31.836190476190477,16.523809523809526,0.0,Champions
14344,126,8,889.9300000000001,12.534225352112676,6.71830985915493,0.0,Champions
14345,38,1,108.98,18.16333333333333,8.333333333333334,0.0,Low Value Customers
14346,120,2,1021.58,17.026333333333334,10.083333333333334,0.0,Low Value Customers
14348,259,1,409.57,22.753888888888888,10.166666666666666,0.0,Low Value Customers
14349,9,1,133.5,4.306451612903226,2.774193548387097,0.0,Low Value Customers
14350,270,1,282.93,15.718333333333334,10.166666666666666,0.0,Low Value Customers
14351,164,1,51.0,51.0,12.0,0.0,Low Value Customers
14352,156,4,1078.96,22.95659574468085,11.4468085106383,0.0,Low Value Customers
14353,214,1,90.6,15.1,10.666666666666666,0.0,Low Value Customers
14354,5,2,163.62,18.18,23.33333333333333,0.0,Low Value Customers
14355,365,1,174.4,15.854545454545455,8.363636363636363,0.0,Low Value Customers
14356,59,2,701.23,21.24939393939394,8.393939393939394,0.0,Low Value Customers
14357,42,1,225.12,5.628,3.675,0.0,Low Value Customers
14359,18,3,912.18,16.58509090909091,6.745454545454545,0.0,Champions
14360,31,4,2118.03,18.102820512820514,9.735042735042734,0.0,Champions
14362,21,1,151.5,4.094594594594595,2.5945945945945947,0.0,Low Value Customers
14364,108,8,3717.35,53.87463768115942,28.507246376811597,0.0,Sleeping Giants
14367,7,16,9227.82,17.711746641074857,8.495201535508638,0.0,Champions
14368,319,1,155.0,19.375,4.5,0.0,Low Value Customers
14371,294,1,100.5,25.125,8.5,0.0,Low Value Customers
14373,357,1,76.55,19.1375,4.25,0.0,Low Value Customers
14375,184,1,235.56,3.5690909090909093,2.787878787878788,0.0,Low Value Customers
14377,190,2,617.05,56.095454545454544,19.90909090909091,0.0,Sleeping Giants
14379,43,2,348.1,7.567391304347827,6.3478260869565215,0.0,Low Value Customers
14381,51,1,202.68,3.619285714285714,2.607142857142857,0.0,Low Value Customers
14382,25,1,615.49,4.88484126984127,9.76984126984127,0.0,Low Value Customers
14383,37,3,1247.69,21.14728813559322,13.847457627118644,0.0,Champions
14385,8,3,202.11,14.43642857142857,11.357142857142858,0.0,Low Value Customers
14386,296,1,142.4,20.342857142857145,7.714285714285714,0.0,Low Value Customers
14387,32,3,1727.6,12.428776978417266,5.719424460431655,0.0,Champions
14388,8,8,3212.84,17.273333333333333,10.435483870967742,0.0,Champions
14389,8,2,1043.46,23.188,16.2,0.0,Champions
14390,9,9,4642.57,16.347077464788732,7.51056338028169,0.0,Champions
14393,217,1,67.95,13.59,2.6,0.0,Low Value Customers
14395,1,9,3479.91,9.999741379310343,4.853448275862069,0.0,Champions
14396,64,2,487.99,6.684794520547945,3.0821917808219177,0.0,Low Value Customers
14397,0,19,2612.96,30.034022988505747,21.724137931034484,0.0,Champions
14400,140,1,574.7,22.988000000000003,18.16,0.0,Low Value Customers
14401,3,13,4051.48,22.26087912087912,24.763736263736263,0.0,Champions
14403,129,4,1475.81,73.7905,25.95,0.0,Sleeping Giants
14404,33,6,1449.32,14.4932,8.27,0.0,Champions
14406,118,1,156.75,19.59375,9.625,0.0,Low Value Customers
14407,106,5,2142.73,29.76013888888889,19.63888888888889,0.0,Champions
14408,10,7,2599.03,24.519150943396227,15.18867924528302,0.0,Champions
14409,70,6,2059.45,38.13796296296296,22.77777777777778,0.0,Sleeping Giants
14410,15,9,1099.27,5.84718085106383,3.00531914893617,0.0,Champions
14411,310,1,1063.0,75.92857142857143,14.0,0.0,Sleeping Giants
14412,34,2,770.03,17.90767441860465,18.27906976744186,0.0,Low Value Customers
14413,361,1,121.05,5.502272727272727,3.0454545454545454,0.0,Low Value Customers
14414,91,7,1496.98,15.43278350515464,25.89690721649485,0.0,Champions
14415,0,13,5855.57,10.113246977547496,5.174438687392056,0.0,Champions
14416,21,2,490.22,35.01571428571429,23.285714285714285,0.0,Sleeping Giants
14418,3,3,1937.25,15.622983870967742,13.798387096774194,0.0,Champions
14419,10,6,1051.79,5.206881188118811,2.391089108910891,0.0,Champions
14420,84,1,387.52,13.362758620689654,11.517241379310343,0.0,Low Value Customers
14421,56,2,813.11,30.115185185185187,13.51851851851852,0.0,Low Value Customers
14422,0,6,4263.64,19.205585585585588,13.09009009009009,0.0,Champions
14423,217,1,265.2,88.39999999999999,40.0,0.0,Sleeping Giants
14424,17,1,322.08,322.08,48.0,0.0,Sleeping Giants
14426,18,10,4481.67,20.007455357142856,12.049107142857142,0.0,Champions
14427,49,2,363.34,21.37294117647059,13.411764705882351,0.0,Low Value Customers
14428,6,5,1224.06,8.934744525547444,3.124087591240876,0.0,Champions
14431,298,1,470.36,27.668235294117647,7.647058823529412,0.0,Low Value Customers
14432,9,6,2248.5,5.964190981432361,5.339522546419098,0.0,Champions
14434,21,6,1372.8,114.4,30.666666666666668,0.0,Sleeping Giants
